"source" "target" "weight" "type"
"group" "locator" 0.0141 "undirected"
"group" "device" 0.0127 "undirected"
"group" "rank" 0.1022 "undirected"
"group" "website" 0.4694 "undirected"
"group" "email" 0.2600 "undirected"
"group" "samsung" 0.0164 "undirected"
"group" "photograph" 0.0040 "undirected"
"group" "sales" 0.0051 "undirected"
"group" "network" 0.0032 "undirected"
"group" "unique" 0.4132 "undirected"
"group" "mortgage" 0.0276 "undirected"
"group" "banking" 0.6742 "undirected"
"group" "twitter" 0.4156 "undirected"
"group" "internet" 0.0561 "undirected"
"group" "passwords" 0.4225 "undirected"
"health" "female" 0.0118 "undirected"
"health" "media" 0.0214 "undirected"
"health" "medical" 0.8718 "undirected"
"health" "digits" 0.0247 "undirected"
"health" "ssn" 0.0375 "undirected"
"health" "site" 0.0142 "undirected"
"health" "children" 0.0178 "undirected"
"health" "secure" 0.0441 "undirected"
"health" "device" 0.0087 "undirected"
"health" "occupations" 0.3363 "undirected"
"health" "medicare" 0.0228 "undirected"
"health" "social" 0.0084 "undirected"
"health" "utility" 0.0005 "undirected"
"health" "samsung" 0.0059 "undirected"
"health" "parents" 0.0038 "undirected"
"health" "administrator" 0.1744 "undirected"
"health" "registration" 0.0507 "undirected"
"health" "network" 0.1709 "undirected"
"health" "mortgage" 0.0733 "undirected"
"health" "insurer" 0.1672 "undirected"
"health" "source" 0.0105 "undirected"
"health" "personal" 0.1752 "undirected"
"health" "computers" 0.0160 "undirected"
"health" "employer" 0.0608 "undirected"
"history" "settings" 0.0299 "undirected"
"history" "score" 0.0217 "undirected"
"history" "application" 0.0431 "undirected"
"history" "design" 0.0827 "undirected"
"history" "mothers" 0.1999 "undirected"
"history" "series" 0.0359 "undirected"
"history" "site" 0.0043 "undirected"
"history" "children" 0.1359 "undirected"
"history" "store" 0.1606 "undirected"
"history" "accounts" 0.0189 "undirected"
"history" "locator" 0.0985 "undirected"
"history" "device" 0.0745 "undirected"
"history" "shopping" 0.5249 "undirected"
"history" "email" 0.0431 "undirected"
"history" "parents" 0.1453 "undirected"
"history" "network" 0.0763 "undirected"
"history" "service" 0.0285 "undirected"
"history" "android" 0.0627 "undirected"
"history" "mortgage" 0.0209 "undirected"
"history" "equifax" 0.0512 "undirected"
"history" "twitter" 0.0083 "undirected"
"history" "bureau" 0.0382 "undirected"
"history" "source" 0.1043 "undirected"
"history" "computers" 0.0517 "undirected"
"history" "internet" 0.0119 "undirected"
"history" "credit" 0.0547 "undirected"
"history" "employer" 0.0170 "undirected"
"history" "student" 0.2489 "undirected"
"history" "passwords" 0.0772 "undirected"
"id" "w2" 0.0405 "undirected"
"id" "operating" 0.0216 "undirected"
"id" "term" 0.4315 "undirected"
"id" "display" 0.0999 "undirected"
"id" "residential" 0.0050 "undirected"
"id" "number" 0.0726 "undirected"
"id" "price" 0.0016 "undirected"
"id" "prescription" 0.0339 "undirected"
"id" "telephone" 0.0454 "undirected"
"id" "publish" 0.1137 "undirected"
"id" "assigned" 0.0590 "undirected"
"id" "flag" 0.0423 "undirected"
"id" "country" 0.3651 "undirected"
"id" "identifier" 0.0518 "undirected"
"id" "express" 0.0466 "undirected"
"id" "system" 0.0910 "undirected"
"id" "agency" 0.1017 "undirected"
"id" "application" 0.0229 "undirected"
"id" "series" 0.0362 "undirected"
"id" "ssn" 0.0227 "undirected"
"id" "tax" 0.2430 "undirected"
"id" "sign" 0.1295 "undirected"
"id" "pay" 0.1445 "undirected"
"id" "proof" 0.0252 "undirected"
"id" "speed" 0.0319 "undirected"
"id" "secure" 0.0403 "undirected"
"id" "rank" 0.0756 "undirected"
"id" "utility" 0.3818 "undirected"
"id" "rating" 0.8084 "undirected"
"id" "refund" 0.0680 "undirected"
"id" "sales" 0.2433 "undirected"
"id" "registration" 0.0372 "undirected"
"id" "identity" 0.1954 "undirected"
"identity" "credit" 0.1428 "undirected"
"identification" "card" 0.1975 "undirected"
"identification" "check" 0.4958 "undirected"
"identification" "federal" 0.0311 "undirected"
"identification" "model" 0.2001 "undirected"
"identification" "customers" 0.0306 "undirected"
"identification" "type" 0.2202 "undirected"
"identification" "american" 0.0425 "undirected"
"identification" "license" 0.1458 "undirected"
"identification" "wallet" 0.0298 "undirected"
"identification" "boarding" 0.1357 "undirected"
"identification" "id" 0.0262 "undirected"
"identification" "st" 0.0298 "undirected"
"identification" "display" 0.0551 "undirected"
"identification" "male" 0.0370 "undirected"
"identification" "middle" 0.0748 "undirected"
"identification" "address" 0.3017 "undirected"
"identification" "number" 0.1593 "undirected"
"identification" "telephone" 0.0352 "undirected"
"identification" "balance" 0.0040 "undirected"
"identification" "established" 0.1140 "undirected"
"identification" "transactions" 0.4562 "undirected"
"identification" "street" 0.0012 "undirected"
"identification" "ticket" 0.0379 "undirected"
"identification" "flag" 0.0139 "undirected"
"identification" "date" 0.4616 "undirected"
"identification" "vehicle" 0.0738 "undirected"
"identification" "country" 0.2828 "undirected"
"identification" "identifier" 0.2838 "undirected"
"identification" "measurements" 0.0085 "undirected"
"identification" "system" 0.5442 "undirected"
"identification" "female" 0.0006 "undirected"
"identification" "debit" 0.0334 "undirected"
"identification" "birth" 0.4705 "undirected"
"identification" "certification" 0.2013 "undirected"
"identification" "passport" 0.4143 "undirected"
"identification" "application" 0.0324 "undirected"
"identification" "design" 0.0052 "undirected"
"identification" "college" 0.0124 "undirected"
"identification" "series" 0.0263 "undirected"
"identification" "ssn" 0.1256 "undirected"
"identification" "tax" 0.1038 "undirected"
"identification" "name" 0.2826 "undirected"
"identification" "business" 0.0846 "undirected"
"identification" "store" 0.0245 "undirected"
"identification" "speed" 0.1064 "undirected"
"identification" "secure" 0.1342 "undirected"
"identification" "accounts" 0.1381 "undirected"
"identification" "locator" 0.0632 "undirected"
"identification" "device" 0.0068 "undirected"
"identification" "ship" 0.0016 "undirected"
"identification" "social" 0.0179 "undirected"
"identification" "photograph" 0.1037 "undirected"
"identification" "refund" 0.4829 "undirected"
"identification" "administrator" 0.1690 "undirected"
"identification" "unique" 0.1575 "undirected"
"identification" "institution" 0.5357 "undirected"
"identification" "banking" 0.0727 "undirected"
"identification" "identity" 0.0049 "undirected"
"identification" "student" 0.0300 "undirected"
"identifier" "system" 0.0267 "undirected"
"identifier" "female" 0.3422 "undirected"
"identifier" "birth" 0.0041 "undirected"
"identifier" "mothers" 0.0147 "undirected"
"identifier" "ssn" 0.1274 "undirected"
"identifier" "tax" 0.1886 "undirected"
"identifier" "name" 0.1165 "undirected"
"identifier" "pay" 0.0525 "undirected"
"identifier" "proof" 0.0144 "undirected"
"identifier" "business" 0.3474 "undirected"
"identifier" "speed" 0.0061 "undirected"
"identifier" "secure" 0.1186 "undirected"
"identifier" "accounts" 0.1089 "undirected"
"identifier" "ship" 0.0114 "undirected"
"identifier" "social" 0.0546 "undirected"
"identifier" "refund" 0.4224 "undirected"
"identifier" "sales" 0.1241 "undirected"
"identifier" "registration" 0.1844 "undirected"
"identifier" "service" 0.0408 "undirected"
"identifier" "institution" 0.3670 "undirected"
"identifier" "banking" 0.0913 "undirected"
"identifier" "source" 0.0185 "undirected"
"identifier" "military" 0.0195 "undirected"
"identifier" "identity" 0.3354 "undirected"
"identifier" "employer" 0.0117 "undirected"
"institution" "banking" 0.0829 "undirected"
"institution" "source" 0.0152 "undirected"
"institution" "personal" 0.0050 "undirected"
"insurer" "military" 0.0873 "undirected"
"insurer" "internet" 0.0296 "undirected"
"insurer" "identity" 0.0274 "undirected"
"insurer" "employer" 0.0388 "undirected"
"insurer" "passwords" 0.0018 "undirected"
"internet" "passwords" 0.1107 "undirected"
"ipad" "flag" 0.1667 "undirected"
"ipad" "country" 0.0362 "undirected"
"ipad" "compromised" 0.0020 "undirected"
"ipad" "express" 0.3949 "undirected"
"ipad" "system" 0.0033 "undirected"
"ipad" "digits" 0.1767 "undirected"
"ipad" "history" 0.0358 "undirected"
"ipad" "settings" 0.0798 "undirected"
"ipad" "passport" 0.0698 "undirected"
"ipad" "application" 0.1417 "undirected"
"ipad" "design" 0.7818 "undirected"
"ipad" "sign" 0.0035 "undirected"
"ipad" "name" 0.0141 "undirected"
"ipad" "user" 0.0665 "undirected"
"ipad" "store" 0.3623 "undirected"
"ipad" "speed" 0.0078 "undirected"
"ipad" "secure" 0.0341 "undirected"
"ipad" "device" 0.0850 "undirected"
"ipad" "ship" 0.2259 "undirected"
"ipad" "shopping" 0.0269 "undirected"
"ipad" "social" 0.0049 "undirected"
"ipad" "samsung" 0.0028 "undirected"
"ipad" "sales" 0.0435 "undirected"
"ipad" "administrator" 0.0986 "undirected"
"ipad" "android" 0.1565 "undirected"
"ipad" "equifax" 0.2858 "undirected"
"ipad" "personal" 0.1141 "undirected"
"ipad" "computers" 0.8410 "undirected"
"ipad" "internet" 0.0141 "undirected"
"ipad" "identity" 0.0045 "undirected"
"ipad" "credit" 0.1811 "undirected"
"job" "position" 0.0795 "undirected"
"job" "identification" 0.1090 "undirected"
"job" "driving" 0.1940 "undirected"
"job" "facebook" 0.0034 "undirected"
"job" "federal" 0.0258 "undirected"
"job" "model" 0.2278 "undirected"
"job" "customers" 0.0265 "undirected"
"job" "type" 0.1251 "undirected"
"job" "controls" 0.0303 "undirected"
"job" "tablet" 0.2096 "undirected"
"job" "laptop" 0.0080 "undirected"
"job" "license" 0.1148 "undirected"
"job" "eye" 0.0149 "undirected"
"job" "color" 0.0114 "undirected"
"job" "age" 0.0072 "undirected"
"job" "memory" 0.1714 "undirected"
"job" "loan" 0.1189 "undirected"
"job" "operating" 0.0762 "undirected"
"job" "apple" 0.4895 "undirected"
"job" "transunion" 0.2105 "undirected"
"job" "adult" 0.0204 "undirected"
"job" "status" 0.0195 "undirected"
"job" "number" 0.1451 "undirected"
"job" "wii" 0.2218 "undirected"
"job" "employee" 0.0326 "undirected"
"job" "code" 0.0408 "undirected"
"job" "bill" 0.0943 "undirected"
"job" "vendor" 0.0378 "undirected"
"job" "linkedin" 0.2014 "undirected"
"job" "ipad" 0.4851 "undirected"
"job" "attorney" 0.0626 "undirected"
"job" "flag" 0.0365 "undirected"
"job" "date" 0.3806 "undirected"
"job" "identifier" 0.0402 "undirected"
"job" "express" 0.1906 "undirected"
"job" "birth" 0.4419 "undirected"
"job" "digits" 0.0706 "undirected"
"job" "settings" 0.0519 "undirected"
"job" "certification" 0.2234 "undirected"
"job" "passport" 0.3467 "undirected"
"job" "application" 0.1134 "undirected"
"job" "design" 0.4260 "undirected"
"job" "name" 0.2575 "undirected"
"job" "children" 0.0317 "undirected"
"job" "user" 0.0122 "undirected"
"job" "store" 0.2955 "undirected"
"job" "speed" 0.0135 "undirected"
"job" "secure" 0.1660 "undirected"
"job" "device" 0.2008 "undirected"
"job" "social" 0.1290 "undirected"
"job" "utility" 0.0725 "undirected"
"job" "rating" 0.0492 "undirected"
"job" "photograph" 0.0201 "undirected"
"job" "administrator" 0.0867 "undirected"
"job" "registration" 0.0712 "undirected"
"job" "android" 0.2056 "undirected"
"job" "equifax" 0.2105 "undirected"
"job" "insurer" 0.0014 "undirected"
"job" "bureau" 0.0414 "undirected"
"job" "personal" 0.0590 "undirected"
"job" "computers" 0.4693 "undirected"
"job" "identity" 0.1168 "undirected"
"job" "credit" 0.1667 "undirected"
"job" "employer" 0.1375 "undirected"
"laptop" "wallet" 0.0001 "undirected"
"laptop" "color" 0.2044 "undirected"
"laptop" "memory" 0.4334 "undirected"
"laptop" "w2" 0.0147 "undirected"
"laptop" "st" 0.0204 "undirected"
"laptop" "schools" 0.0030 "undirected"
"laptop" "operating" 0.0412 "undirected"
"laptop" "attached" 0.1663 "undirected"
"laptop" "display" 0.1087 "undirected"
"laptop" "mail" 0.1876 "undirected"
"laptop" "web" 0.0613 "undirected"
"laptop" "doctors" 0.1277 "undirected"
"laptop" "postal" 0.0137 "undirected"
"laptop" "wii" 0.3621 "undirected"
"laptop" "facility" 0.2493 "undirected"
"laptop" "employee" 0.4021 "undirected"
"laptop" "balance" 0.0071 "undirected"
"laptop" "profile" 0.3281 "undirected"
"laptop" "photo" 0.1115 "undirected"
"laptop" "qualifier" 0.3306 "undirected"
"laptop" "vendor" 0.5873 "undirected"
"laptop" "linkedin" 0.0546 "undirected"
"laptop" "phone" 0.0789 "undirected"
"laptop" "ipad" 0.0108 "undirected"
"laptop" "degree" 0.0955 "undirected"
"laptop" "flag" 0.1459 "undirected"
"laptop" "date" 0.0295 "undirected"
"laptop" "connection" 0.1750 "undirected"
"laptop" "health" 0.5213 "undirected"
"laptop" "amazon" 0.0455 "undirected"
"laptop" "birth" 0.0180 "undirected"
"laptop" "media" 0.0147 "undirected"
"laptop" "medical" 0.5843 "undirected"
"laptop" "digits" 0.0549 "undirected"
"laptop" "history" 0.0424 "undirected"
"laptop" "settings" 0.1372 "undirected"
"laptop" "level" 0.1021 "undirected"
"laptop" "site" 0.0275 "undirected"
"laptop" "business" 0.0248 "undirected"
"laptop" "children" 0.0204 "undirected"
"laptop" "user" 0.3603 "undirected"
"laptop" "store" 0.2890 "undirected"
"laptop" "speed" 0.2518 "undirected"
"laptop" "secure" 0.0562 "undirected"
"laptop" "locator" 0.0479 "undirected"
"laptop" "device" 0.4077 "undirected"
"laptop" "ship" 0.0660 "undirected"
"laptop" "shopping" 0.1551 "undirected"
"laptop" "medicare" 0.0962 "undirected"
"laptop" "social" 0.0287 "undirected"
"laptop" "samsung" 0.0295 "undirected"
"laptop" "photograph" 0.1686 "undirected"
"laptop" "network" 0.2335 "undirected"
"laptop" "unique" 0.0642 "undirected"
"laptop" "android" 0.3488 "undirected"
"laptop" "insurer" 0.0205 "undirected"
"laptop" "source" 0.0497 "undirected"
"laptop" "personal" 0.2953 "undirected"
"laptop" "computers" 0.1152 "undirected"
"laptop" "military" 0.0272 "undirected"
"laptop" "internet" 0.0479 "undirected"
"lawsuit" "mobile" 0.0024 "undirected"
"lawsuit" "google" 0.0142 "undirected"
"lawsuit" "signature" 0.6239 "undirected"
"lawsuit" "license" 0.0238 "undirected"
"lawsuit" "id" 0.0012 "undirected"
"lawsuit" "public" 0.2345 "undirected"
"lawsuit" "qualifier" 0.0134 "undirected"
"lawsuit" "attorney" 0.2971 "undirected"
"lawsuit" "date" 0.0209 "undirected"
"lawsuit" "birth" 0.0252 "undirected"
"lawsuit" "group" 0.0578 "undirected"
"lawsuit" "passport" 0.0225 "undirected"
"lawsuit" "design" 0.0940 "undirected"
"lawsuit" "name" 0.0402 "undirected"
"lawsuit" "site" 0.0049 "undirected"
"lawsuit" "samsung" 0.0380 "undirected"
"lawsuit" "registration" 0.0001 "undirected"
"lawsuit" "android" 0.0072 "undirected"
"lawsuit" "internet" 0.0510 "undirected"
"level" "mothers" 0.0445 "undirected"
"level" "series" 0.1501 "undirected"
"level" "site" 0.0026 "undirected"
"level" "corporation" 0.0227 "undirected"
"level" "children" 0.1693 "undirected"
"level" "speed" 0.3056 "undirected"
"level" "locator" 0.0376 "undirected"
"level" "ship" 0.0173 "undirected"
"level" "shopping" 0.0053 "undirected"
"level" "medicare" 0.0926 "undirected"
"level" "rank" 0.0489 "undirected"
"level" "utility" 0.1232 "undirected"
"level" "rating" 0.0113 "undirected"
"level" "samsung" 0.0573 "undirected"
"level" "parents" 0.2832 "undirected"
"level" "sales" 0.0176 "undirected"
"level" "administrator" 0.2530 "undirected"
"level" "network" 0.2789 "undirected"
"level" "service" 0.2516 "undirected"
"level" "unique" 0.0013 "undirected"
"level" "android" 0.0030 "undirected"
"level" "military" 0.0613 "undirected"
"level" "internet" 0.0374 "undirected"
"license" "eye" 0.0046 "undirected"
"license" "wallet" 0.0505 "undirected"
"license" "st" 0.0222 "undirected"
"license" "display" 0.0132 "undirected"
"license" "male" 0.0216 "undirected"
"license" "facility" 0.0028 "undirected"
"license" "qualifier" 0.0008 "undirected"
"license" "street" 0.2838 "undirected"
"license" "ticket" 0.0481 "undirected"
"license" "attorney" 0.0517 "undirected"
"license" "degree" 0.0131 "undirected"
"license" "date" 0.3229 "undirected"
"license" "vehicle" 0.0523 "undirected"
"license" "connection" 0.1713 "undirected"
"license" "health" 0.0052 "undirected"
"license" "female" 0.0093 "undirected"
"license" "birth" 0.3387 "undirected"
"license" "settings" 0.1855 "undirected"
"license" "certification" 0.1552 "undirected"
"license" "passport" 0.2897 "undirected"
"license" "application" 0.0265 "undirected"
"license" "series" 0.0237 "undirected"
"license" "name" 0.1297 "undirected"
"license" "secure" 0.0269 "undirected"
"license" "locator" 0.5002 "undirected"
"license" "ship" 0.0292 "undirected"
"license" "occupations" 0.1043 "undirected"
"license" "rank" 0.3402 "undirected"
"license" "social" 0.0418 "undirected"
"license" "rating" 0.0136 "undirected"
"license" "email" 0.0045 "undirected"
"license" "photograph" 0.0033 "undirected"
"license" "administrator" 0.0328 "undirected"
"license" "registration" 0.0091 "undirected"
"license" "insurer" 0.0062 "undirected"
"license" "military" 0.0158 "undirected"
"license" "identity" 0.0063 "undirected"
"license" "employer" 0.0059 "undirected"
"linkedin" "date" 0.0207 "undirected"
"linkedin" "login" 0.1076 "undirected"
"linkedin" "identifier" 0.0506 "undirected"
"linkedin" "compromised" 0.0470 "undirected"
"linkedin" "amazon" 0.2649 "undirected"
"linkedin" "birth" 0.0284 "undirected"
